Year,GeoCode,Value
7945,2010,,104
7946,2011,,97
7947,2012,,97
7948,2013,,98
7949,2014,,98
7950,2015,,100
7951,2016,,97
7952,2017,,99
7953,2018,,100
7954,2019,,103
7955,2020,,101
7956,2021,,104
7957,2009,,95
7958,2010,,101
7959,2011,,108
7960,2012,,116
7961,2013,,121
7962,2014,,120
7963,2015,,125
7964,2016,,129
7965,2017,,130
7966,2018,,137
7967,2019,,135
7968,2020,,135
7969,2021,,138
7970,2009,,83
7971,2010,,86
7972,2011,,92
7973,2012,,88
7974,2013,,94
7975,2014,,97
7976,2015,,109
7977,2016,,131
7978,2017,,148
7979,2018,,155
7980,2019,,155
7981,2020,,159
7982,2021,,164
7983,2009,,74
7984,2010,,81
7985,2011,,86
7986,2012,,88
7987,2013,,85
7988,2014,,82
7989,2015,,76
7990,2016,,82
7991,2017,,83
7992,2018,,88
7993,2019,,90
7994,2020,,99
7995,2021,,108
7996,2009,,73
7997,2010,,78
7998,2011,,78
7999,2012,,87
8000,2013,,92
8001,2014,,101
8002,2015,,100
8003,2016,,102
8004,2017,,103
8005,2018,,110
8006,2019,,110
8007,2020,,116
8008,2021,,131
