Year,Gender,GeoCode,Value
7133,2017,,,22
7134,2018,,,22
7135,2019,,,22
7136,2020,,,24
7137,2021,,,20
7138,2009,,,49
7139,2010,,,19
7140,2011,,,23
7141,2012,,,31
7142,2013,,,34
7143,2014,,,42
7144,2015,,,39
7145,2016,,,41
7146,2017,,,36
7147,2018,,,38
7148,2019,,,42
7149,2020,,,45
7150,2021,,,47
7151,2009,,,53
7152,2010,,,62
7153,2011,,,70
7154,2012,,,70
7155,2013,,,73
7156,2014,,,34
7157,2015,,,41
7158,2016,,,41
7159,2017,,,40
7160,2018,,,45
7161,2019,,,42
7162,2020,,,43
7163,2021,,,44
7164,2009,,,10
7165,2010,,,12
7166,2011,,,9
7167,2012,,,9
7168,2013,,,13
7169,2014,,,19
7170,2015,,,17
7171,2016,,,20
7172,2017,,,15
7173,2018,,,14
7174,2019,,,12
7175,2020,,,10
7176,2021,,,13
7178,2010,,,37
7179,2011,,,27
7180,2012,,,30
7181,2013,,,35
7182,2014,,,36
7183,2015,,,34
7184,2016,,,39
7185,2017,,,36
7186,2018,,,33
7187,2019,,,26
7188,2020,,,25
7189,2021,,,23
7192,2011,,,46
7193,2012,,,44
7194,2013,,,43
7195,2014,,,49
7196,2015,,,49
7197,2016,,,50
7198,2017,,,57
7199,2018,,,55
7200,2019,,,48
7201,2020,,,47
7202,2021,,,49
7208,2014,,,22
7209,2015,,,26
7210,2016,,,26
7211,2017,,,23
7212,2018,,,23
7213,2019,,,26
7214,2020,,,23
7215,2021,,,19
7221,2014,,,41
7222,2015,,,42
7223,2016,,,38
7224,2017,,,40
7225,2018,,,41
7226,2019,,,38
7227,2020,,,40
7228,2021,,,40
7229,2009,,,26
7230,2010,,,23
7231,2011,,,19
7232,2012,,,19
7233,2013,,,19
7234,2014,,,18
7235,2015,,,20
7236,2016,,,24
7237,2017,,,26
7238,2018,,,26
7239,2019,,,31
7240,2020,,,29
7241,2021,,,26
7242,2009,,,28
7243,2010,,,30
7244,2011,,,29
7245,2012,,,30
7246,2013,,,34
7247,2014,,,25
7248,2015,,,28
7249,2016,,,37
7250,2017,,,34
7251,2018,,,33
7252,2019,,,36
7253,2020,,,39
7254,2021,,,36
7255,2009,,,29
7256,2010,,,29
7257,2011,,,27
7258,2012,,,34
7259,2013,,,33
7260,2014,,,30
7261,2015,,,31
7262,2016,,,31
7263,2017,,,27
7264,2018,,,24
7265,2019,,,29
7266,2020,,,30
7267,2021,,,24
7268,2009,,,6
7269,2010,,,3
7270,2011,,,13
7271,2012,,,20
7272,2013,,,16
7273,2014,,,12
7274,2015,,,8
7275,2016,,,11
7276,2017,,,12
7277,2018,,,13
7278,2019,,,17
7279,2020,,,16
7280,2021,,,16
7281,2009,,,16
7282,2010,,,22
7283,2011,,,18
7284,2012,,,25
7285,2013,,,26
7286,2014,,,29
7287,2015,,,28
7288,2016,,,30
7289,2017,,,30
7290,2018,,,27
7291,2019,,,29
7292,2020,,,26
7293,2021,,,28
7294,2009,,,14
7295,2010,,,15
7296,2011,,,13
7297,2012,,,16
7298,2013,,,15
7299,2014,,,20
7300,2015,,,21
7301,2016,,,16
7302,2017,,,20
7303,2018,,,27
7304,2019,,,21
7305,2020,,,24
7306,2021,,,27
7307,2009,,,21
7308,2010,,,14
7309,2011,,,14
7310,2012,,,19
7311,2013,,,24
7312,2014,,,26
7313,2015,,,26
7314,2016,,,23
7315,2017,,,27
7316,2018,,,26
7317,2019,,,23
7318,2020,,,27
7319,2021,,,24
7320,2009,,,16
7321,2010,,,21
7322,2011,,,25
7323,2012,,,22
7324,2013,,,21
7325,2014,,,16
7326,2015,,,10
7327,2016,,,19
7328,2017,,,27
7329,2018,,,28
7330,2019,,,25
7331,2020,,,29
7332,2021,,,26
7333,2009,,,14
7334,2010,,,19
7335,2011,,,26
7336,2012,,,23
7337,2013,,,20
7338,2014,,,19
7339,2015,,,14
7340,2016,,,15
7341,2017,,,13
7342,2018,,,15
7343,2019,,,15
7344,2020,,,13
7345,2021,,,18
7346,2009,,,15
7347,2010,,,16
7348,2011,,,19
7349,2012,,,17
7350,2013,,,20
7351,2014,,,19
7352,2015,,,17
7353,2016,,,18
7354,2017,,,16
7355,2018,,,17
7356,2019,,,21
7357,2020,,,19
7358,2021,,,15
7359,2009,,,6
7360,2010,,,7
7361,2011,,,8
7362,2012,,,10
7363,2013,,,14
7364,2014,,,17
7365,2015,,,15
7366,2016,,,20
7367,2017,,,21
7368,2018,,,17
7369,2019,,,16
7370,2020,,,19
7371,2021,,,17
7372,2009,,,20
7373,2010,,,22
7374,2011,,,21
7375,2012,,,26
7376,2013,,,20
7377,2014,,,20
7378,2015,,,16
7379,2016,,,16
7380,2017,,,19
7381,2018,,,17
7382,2019,,,20
7383,2020,,,17
7384,2021,,,14
7385,2009,,,21
7386,2010,,,24
7387,2011,,,24
7388,2012,,,21
7389,2013,,,17
7390,2014,,,25
7391,2015,,,26
7392,2016,,,20
7393,2017,,,17
7394,2018,,,14
7395,2019,,,17
7396,2020,,,20
7397,2021,,,15
7398,2009,,,13
7399,2010,,,18
7400,2011,,,18
7401,2012,,,15
7402,2013,,,14
7403,2014,,,16
7404,2015,,,15
7405,2016,,,14
7406,2017,,,12
7407,2018,,,14
7408,2019,,,19
7409,2020,,,17
7410,2021,,,17
7411,2009,,,16
7412,2010,,,19
7413,2011,,,16
7414,2012,,,17
7415,2013,,,13
7416,2014,,,12
7417,2015,,,13
7418,2016,,,11
7419,2017,,,10
7420,2018,,,11
7421,2019,,,14
7422,2020,,,16
7423,2021,,,15
7424,2009,,,33
7425,2010,,,38
7426,2011,,,39
7427,2012,,,43
7428,2013,,,40
7429,2014,,,48
7430,2015,,,47
7431,2016,,,56
7432,2017,,,51
7433,2018,,,51
7434,2019,,,46
7435,2020,,,45
7436,2021,,,24
7437,2009,,,10
7438,2010,,,16
7439,2011,,,14
7440,2012,,,16
7441,2013,,,14
7442,2014,,,13
7443,2015,,,13
7444,2016,,,12
7445,2017,,,11
7446,2018,,,10
7447,2019,,,8
7448,2020,,,6
7449,2021,,,6
7450,2009,,,38
7451,2010,,,43
7452,2011,,,51
7453,2012,,,59
7454,2013,,,68
7455,2014,,,33
7456,2015,,,32
7457,2016,,,27
7458,2017,,,25
7459,2018,,,27
7460,2019,,,23
7461,2020,,,19
7462,2021,,,20
7463,2009,,,26
7464,2010,,,24
7465,2011,,,30
7466,2012,,,26
7467,2013,,,23
7468,2014,,,20
7469,2015,,,16
7470,2016,,,20
7471,2017,,,19
7472,2018,,,16
7473,2019,,,19
7474,2020,,,21
7475,2021,,,23
7476,2009,,,18
7477,2010,,,12
7478,2011,,,13
7479,2012,,,15
7480,2013,,,18
7481,2014,,,19
7482,2015,,,17
7483,2016,,,16
7484,2017,,,17
7485,2018,,,23
7486,2019,,,20
7487,2020,,,20
7488,2021,,,20
7489,2009,,,13
7490,2010,,,16
7491,2011,,,16
7492,2012,,,15
7493,2013,,,11
7494,2014,,,13
7495,2015,,,19
7496,2016,,,15
7497,2017,,,16
7498,2018,,,18
7499,2019,,,20
7500,2020,,,21
7501,2021,,,23
7502,2009,,,33
7503,2010,,,35
7504,2011,,,40
7505,2012,,,40
7506,2013,,,42
7507,2014,,,36
7508,2015,,,43
7509,2016,,,36
7510,2017,,,32
7511,2018,,,29
7512,2019,,,30
7513,2020,,,29
7514,2021,,,28
7515,2009,,,25
7516,2010,,,23
7517,2011,,,28
7518,2012,,,22
7519,2013,,,25
7520,2014,,,26
7521,2015,,,20
7522,2016,,,20
7523,2017,,,18
7524,2018,,,13
7525,2019,,,17
7526,2020,,,11
7527,2021,,,10
7528,2009,,,20
7529,2010,,,20
7530,2011,,,19
7531,2012,,,21
7532,2013,,,19
7533,2014,,,18
7534,2015,,,18
7535,2016,,,20
7536,2017,,,18
7537,2018,,,21
7538,2019,,,19
7539,2020,,,18
7540,2021,,,19
7541,2009,,,13
7542,2010,,,17
7543,2011,,,20
7544,2012,,,23
7545,2013,,,28
7546,2014,,,30
7547,2015,,,26
7548,2016,,,31
7549,2017,,,31
7550,2018,,,30
7551,2019,,,24
7552,2020,,,24
7553,2021,,,23
7554,2009,,,24
7555,2010,,,24
7556,2011,,,21
7557,2012,,,22
7558,2013,,,28
7559,2014,,,32
7560,2015,,,28
7561,2016,,,26
7562,2017,,,24
7563,2018,,,26
7564,2019,,,25
7565,2020,,,27
7566,2021,,,21
7567,2009,,,26
7568,2010,,,19
7569,2011,,,24
7570,2012,,,25
7571,2013,,,24
7572,2014,,,23
7573,2015,,,19
7574,2016,,,17
7575,2017,,,19
7576,2018,,,19
7577,2019,,,19
7578,2020,,,18
7579,2021,,,13
7580,2009,,,36
7581,2010,,,17
7582,2011,,,32
7583,2012,,,53
7584,2013,,,61
7585,2014,,,69
7586,2015,,,46
7587,2016,,,44
7588,2017,,,39
7589,2018,,,38
7590,2019,,,42
7591,2020,,,35
7592,2021,,,42
7594,2010,,,27
7595,2011,,,39
7596,2012,,,41
7597,2013,,,55
7598,2014,,,51
7599,2015,,,53
7600,2016,,,61
7601,2017,,,66
7602,2018,,,56
7603,2019,,,54
7604,2020,,,59
7605,2021,,,58
7611,2014,,,34
7612,2015,,,38
7613,2016,,,40
7614,2017,,,46
7615,2018,,,45
7616,2019,,,41
7617,2020,,,39
7618,2021,,,40
7625,2015,,,39
7626,2016,,,48
7627,2017,,,52
7628,2018,,,58
7629,2019,,,62
7630,2020,,,55
7631,2021,,,63
7644,2021,,,23
7645,2009,,,14
7646,2010,,,17
7647,2011,,,20
7648,2012,,,15
7649,2013,,,15
7650,2014,,,18
7651,2015,,,17
7652,2016,,,16
7653,2017,,,17
7654,2018,,,21
7655,2019,,,19
7656,2020,,,21
7657,2021,,,16
7658,2009,,,8
7659,2010,,,11
7660,2011,,,14
7661,2012,,,14
7662,2013,,,11
7663,2014,,,12
7664,2015,,,10
7665,2016,,,12
7666,2017,,,12
7667,2018,,,10
7668,2019,,,12
7669,2020,,,17
7670,2021,,,16
7671,2009,,,11
7672,2010,,,14
7673,2011,,,11
7674,2012,,,12
7675,2013,,,11
7676,2014,,,12
7677,2015,,,14
7678,2016,,,15
7679,2017,,,16
7680,2018,,,17
7681,2019,,,14
7682,2020,,,14
7683,2021,,,13
7684,2009,,,33
7685,2010,,,34
7686,2011,,,30
7687,2012,,,29
7688,2013,,,37
7689,2014,,,41
7690,2015,,,52
7691,2016,,,49
7692,2017,,,58
7693,2018,,,53
7694,2019,,,55
7695,2020,,,58
7696,2021,,,48
7697,2009,,,11
7698,2010,,,11
7699,2011,,,10
7700,2012,,,14
7701,2013,,,13
7702,2014,,,14
7703,2015,,,11
7704,2016,,,8
7705,2017,,,10
7706,2018,,,10
7707,2019,,,10
7708,2020,,,12
7709,2021,,,14
7710,2009,,,19
7711,2010,,,16
7712,2011,,,16
7713,2012,,,13
7714,2013,,,13
7715,2014,,,13
7716,2015,,,16
7717,2016,,,22
7718,2017,,,21
7719,2018,,,19
7720,2019,,,26
7721,2020,,,26
7722,2021,,,25
7723,2009,,,14
7724,2010,,,22
7725,2011,,,17
7726,2012,,,24
7727,2013,,,17
7728,2014,,,12
7729,2015,,,15
7730,2016,,,17
7731,2017,,,17
7732,2018,,,16
7733,2019,,,18
7734,2020,,,19
7735,2021,,,18
7736,2009,,,17
7737,2010,,,19
7738,2011,,,17
7739,2012,,,18
7740,2013,,,23
7741,2014,,,20
7742,2015,,,18
7743,2016,,,19
7744,2017,,,22
7745,2018,,,23
7746,2019,,,23
7747,2020,,,22
7748,2021,,,23
7749,2009,,,25
7750,2010,,,35
7751,2011,,,34
7752,2012,,,37
7753,2013,,,39
7754,2014,,,42
7755,2015,,,47
7756,2016,,,44
7757,2017,,,49
7758,2018,,,45
7759,2019,,,46
7760,2020,,,45
7761,2021,,,41
7762,2009,,,13
7763,2010,,,16
7764,2011,,,18
7765,2012,,,19
7766,2013,,,16
7767,2014,,,20
7768,2015,,,21
7769,2016,,,19
7770,2017,,,18
7771,2018,,,19
7772,2019,,,22
7773,2020,,,22
7774,2021,,,18
7775,2009,,,16
7776,2010,,,15
7777,2011,,,17
7778,2012,,,21
7779,2013,,,20
7780,2014,,,20
7781,2015,,,23
7782,2016,,,19
7783,2017,,,18
7784,2018,,,22
7785,2019,,,19
7786,2020,,,24
7787,2021,,,22
7788,2009,,,20
7789,2010,,,28
7790,2011,,,25
7791,2012,,,31
7792,2013,,,35
7793,2014,,,42
7794,2015,,,40
7795,2016,,,42
7796,2017,,,42
7797,2018,,,40
7798,2019,,,48
7799,2020,,,43
7800,2021,,,37
7801,2009,,,23
7802,2010,,,34
7803,2011,,,36
7804,2012,,,33
7805,2013,,,33
7806,2014,,,33
7807,2015,,,36
7808,2016,,,31
7809,2017,,,31
7810,2018,,,32
7811,2019,,,39
7812,2020,,,47
7813,2021,,,41
7814,2009,,,12
7815,2010,,,13
7816,2011,,,14
7817,2012,,,14
7818,2013,,,15
7819,2014,,,15
7820,2015,,,15
7821,2016,,,16
7822,2017,,,17
7823,2018,,,12
7824,2019,,,10
7825,2020,,,11
7826,2021,,,12
7827,2009,,,21
7828,2010,,,15
7829,2011,,,16
7830,2012,,,20
7831,2013,,,21
7832,2014,,,19
7833,2015,,,20
7834,2016,,,20
7835,2017,,,21
7836,2018,,,22
7837,2019,,,21
7838,2020,,,21
7839,2021,,,19
7840,2009,,,14
7841,2010,,,13
7842,2011,,,17
7843,2012,,,15
7844,2013,,,8
7845,2014,,,12
7846,2015,,,10
7847,2016,,,6
7848,2017,,,11
7849,2018,,,12
7850,2019,,,9
7851,2020,,,13
7852,2021,,,11
7853,2009,,,4
7854,2010,,,6
7855,2011,,,5
7856,2012,,,7
7857,2013,,,4
7858,2014,,,6
7859,2015,,,4
7860,2016,,,6
7861,2017,,,8
7862,2018,,,10
7863,2019,,,10
7864,2020,,,11
7865,2021,,,8
7866,2009,,,26
7867,2010,,,22
7868,2011,,,25
7869,2012,,,22
7870,2013,,,26
7871,2014,,,32
7872,2015,,,34
7873,2016,,,35
7874,2017,,,32
7875,2018,,,33
7876,2019,,,32
7877,2020,,,31
7878,2021,,,34
7879,2009,,,15
7880,2010,,,17
7881,2011,,,10
7882,2012,,,10
7883,2013,,,11
7884,2014,,,10
7885,2015,,,13
7886,2016,,,18
7887,2017,,,14
7888,2018,,,16
7889,2019,,,17
7890,2020,,,20
7891,2021,,,18
7892,2009,,,30
7893,2010,,,41
7894,2011,,,37
7895,2012,,,30
7896,2013,,,29
7897,2014,,,37
7898,2015,,,34
7899,2016,,,36
7900,2017,,,28
7901,2018,,,30
7902,2019,,,32
7903,2020,,,31
7904,2021,,,32
7905,2009,,,25
7906,2010,,,25
7907,2011,,,32
7908,2012,,,27
7909,2013,,,27
7910,2014,,,33
7911,2015,,,30
7912,2016,,,27
7913,2017,,,30
7914,2018,,,28
7915,2019,,,25
7916,2020,,,28
7917,2021,,,25
7918,2009,,,8
7919,2010,,,9
7920,2011,,,8
7921,2012,,,11
7922,2013,,,12
7923,2014,,,9
7924,2015,,,9
7925,2016,,,11
7926,2017,,,11
7927,2018,,,11
7928,2019,,,11
7929,2020,,,9
7930,2021,,,10
7931,2009,,,46
7932,2010,,,53
7933,2011,,,51
7934,2012,,,56
7935,2013,,,56
7936,2014,,,57
7937,2015,,,51
7938,2016,,,53
7939,2017,,,46
7940,2018,,,48
7941,2019,,,52
7942,2020,,,46
7943,2021,,,50
7944,2009,,,3
7945,2010,,,4
7946,2011,,,4
7947,2012,,,7
7948,2013,,,5
7949,2014,,,3
7950,2015,,,4
7951,2016,,,5
7952,2017,,,4
7953,2018,,,3
7954,2019,,,2
7955,2020,,,6
7956,2021,,,6
7957,2009,,,16
7958,2010,,,14
7959,2011,,,20
7960,2012,,,22
7961,2013,,,17
7962,2014,,,26
7963,2015,,,26
7964,2016,,,22
7965,2017,,,23
7966,2018,,,25
7967,2019,,,29
7968,2020,,,32
7969,2021,,,31
7970,2009,,,13
7971,2010,,,15
7972,2011,,,16
7973,2012,,,17
7974,2013,,,20
7975,2014,,,29
7976,2015,,,34
7977,2016,,,37
7978,2017,,,35
7979,2018,,,37
7980,2019,,,40
7981,2020,,,48
7982,2021,,,50
7983,2009,,,24
7984,2010,,,20
7985,2011,,,20
7986,2012,,,20
7987,2013,,,18
7988,2014,,,17
7989,2015,,,19
7990,2016,,,24
7991,2017,,,24
7992,2018,,,24
7993,2019,,,26
7994,2020,,,22
7995,2021,,,19
7996,2009,,,17
7997,2010,,,17
7998,2011,,,19
7999,2012,,,19
8000,2013,,,22
8001,2014,,,23
8002,2015,,,24
8003,2016,,,23
8004,2017,,,21
8005,2018,,,16
8006,2019,,,15
8007,2020,,,17
8008,2021,,,16
8009,2009,,,7
8010,2010,,,7
8011,2011,,,9
8012,2012,,,10
8013,2013,,,6
8014,2014,,,10
8015,2015,,,8
8016,2016,,,12
8017,2017,,,12
8018,2018,,,8
8019,2019,,,11
8020,2020,,,6
8021,2021,,,10
8022,2009,,,30
8023,2010,,,37
8024,2011,,,48
8025,2012,,,48
8026,2013,,,46
8027,2014,,,43
8028,2015,,,38
8029,2016,,,42
8030,2017,,,42
8031,2018,,,43
8032,2019,,,37
8033,2020,,,39
8034,2021,,,46
